-0.0259	0.0269	0.9761	1.604	1.5161	-35.7715
-0.0254	0.0278	0.9751	1.604	1.5161	-35.8429
-0.0254	0.0273	0.9751	1.604	1.5106	-35.6396
-0.0259	0.0269	0.9741	1.604	1.5106	-35.6396
-0.0264	0.0273	0.9751	1.5985	1.5106	-35.6946
-0.0264	0.0273	0.9751	1.5985	1.5106	-35.6012
-0.0254	0.0273	0.9751	1.593	1.5106	-35.5737
-0.0254	0.0273	0.9766	1.604	1.5051	-35.6067
-0.0259	0.0278	0.9756	1.6095	1.5106	-35.5737
-0.0254	0.0269	0.9756	1.6095	1.5106	-35.4254
-0.0254	0.0278	0.9761	1.604	1.5106	-35.3485
-0.0259	0.0278	0.9766	1.6095	1.5161	-35.5188
-0.0259	0.0259	0.9756	1.5985	1.5216	-35.3979
-0.0259	0.0269	0.9756	1.5985	1.5216	-35.4309
-0.0244	0.0264	0.9766	1.5985	1.5161	-35.4254
-0.0254	0.0259	0.9751	1.604	1.5106	-35.4474
-0.0249	0.0269	0.9761	1.6095	1.5161	-35.5737
-0.0244	0.0269	0.9741	1.6095	1.5051	-35.6451
-0.0259	0.0278	0.9746	1.615	1.5051	-35.6726
-0.0259	0.0278	0.9766	1.6095	1.5106	-35.5518
-0.0259	0.0264	0.9751	1.604	1.5106	-35.4364
-0.0264	0.0269	0.9741	1.604	1.5106	-35.3375
-0.0264	0.0273	0.9756	1.604	1.5161	-35.2936
-0.0244	0.0273	0.9751	1.6095	1.5161	-35.3705
-0.0244	0.0269	0.9771	1.604	1.5161	-35.376
-0.0259	0.0273	0.9746	1.6095	1.5106	-35.4639
-0.0259	0.0269	0.9771	1.604	1.5161	-35.5682
-0.0249	0.0273	0.9751	1.6095	1.5216	-35.7001
-0.0249	0.0278	0.9741	1.6095	1.5216	-35.9473
-0.0244	0.0269	0.9771	1.6095	1.5216	-36.1011
-0.0254	0.0269	0.9771	1.604	1.5216	-35.9528
-0.0259	0.0269	0.9761	1.5985	1.5216	-36.0681
-0.0264	0.0283	0.9751	1.5985	1.5216	-36.1505
-0.0269	0.0264	0.9761	1.593	1.5216	-36.0242
-0.0264	0.0278	0.9756	1.593	1.5271	-35.9363
-0.0259	0.0269	0.9751	1.604	1.5216	-35.9253
-0.0259	0.0269	0.9756	1.604	1.5271	-35.8704
-0.0254	0.0264	0.9751	1.5985	1.5271	-35.7056
-0.0259	0.0264	0.9771	1.604	1.5271	-35.8099
-0.0249	0.0278	0.9751	1.604	1.5216	-35.8704
-0.0259	0.0259	0.9751	1.604	1.5216	-35.9253
-0.0259	0.0269	0.9736	1.604	1.5106	-35.7275
-0.0254	0.0269	0.9766	1.5985	1.5106	-35.6891
-0.0259	0.0264	0.9746	1.604	1.5161	-35.6561
-0.0264	0.0264	0.9761	1.593	1.5216	-35.799
-0.0254	0.0264	0.9741	1.5875	1.5161	-35.744
-0.0259	0.0269	0.9731	1.582	1.5106	-35.8209
-0.0254	0.0273	0.9741	1.5875	1.5161	-35.9308
-0.0244	0.0273	0.9741	1.593	1.5161	-35.8923
-0.0249	0.0278	0.9766	1.5985	1.5106	-35.7825
-0.0254	0.0264	0.9741	1.5985	1.5216	-35.7275
-0.0259	0.0278	0.9766	1.5985	1.5216	-35.6122
-0.0259	0.0273	0.9736	1.5985	1.5271	-35.4309
-0.0278	0.0264	0.9756	1.5985	1.5271	-35.4089
-0.0264	0.0273	0.9761	1.593	1.5326	-35.4749
-0.0259	0.0259	0.9766	1.5985	1.5326	-35.6067
-0.0264	0.0264	0.9756	1.593	1.5381	-35.6726
-0.0249	0.0278	0.9756	1.5985	1.5381	-35.5957
-0.0244	0.0269	0.9741	1.604	1.5381	-35.5682
-0.0259	0.0273	0.9756	1.604	1.5436	-35.6836
-0.0249	0.0264	0.9741	1.5985	1.5436	-35.6616
-0.0249	0.0269	0.9746	1.604	1.5436	-35.755
-0.0254	0.0264	0.9746	1.604	1.5436	-35.8759
-0.0254	0.0273	0.9741	1.604	1.5436	-35.8374
-0.0249	0.0273	0.9736	1.6095	1.5381	-35.8429
-0.0259	0.0254	0.9756	1.6095	1.5326	-35.8649
-0.0259	0.0264	0.9746	1.5985	1.5271	-35.7495
-0.0254	0.0254	0.9756	1.604	1.5326	-36.0352
-0.0264	0.0273	0.9751	1.604	1.5271	-36.0406
-0.0249	0.0269	0.9751	1.6095	1.5271	-35.9583
-0.0259	0.0269	0.9761	1.604	1.5271	-35.8704
-0.0254	0.0269	0.9741	1.6095	1.5271	-35.9912
-0.0259	0.0269	0.9741	1.604	1.5271	-35.755
-0.0264	0.0283	0.9736	1.6095	1.5381	-35.8813
-0.0249	0.0273	0.9756	1.615	1.5381	-35.6177
-0.0244	0.0269	0.9746	1.615	1.5381	-35.6561
-0.0249	0.0259	0.9756	1.604	1.5326	-35.8868
-0.0249	0.0273	0.9741	1.5985	1.5271	-35.8209
-0.0264	0.0278	0.9741	1.6095	1.5271	-35.8649
-0.0269	0.0269	0.9741	1.6095	1.5271	-35.9528
-0.0264	0.0264	0.9756	1.6095	1.5326	-35.9198
-0.0254	0.0278	0.9761	1.6095	1.5271	-35.8374
-0.0254	0.0264	0.9751	1.6095	1.5271	-35.8594
-0.0259	0.0269	0.9771	1.6095	1.5271	-35.9198
-0.0249	0.0269	0.9761	1.6095	1.5326	-35.9692
-0.0244	0.0264	0.9746	1.6095	1.5271	-35.9308
-0.0259	0.0273	0.9741	1.615	1.5216	-35.7935
-0.0259	0.0273	0.9746	1.6095	1.5271	-35.788
-0.0273	0.0273	0.9746	1.6205	1.5271	-35.5408
-0.0254	0.0269	0.9731	1.615	1.5216	-35.6891
-0.0249	0.0273	0.9741	1.615	1.5216	-35.8594
-0.0264	0.0288	0.9756	1.626	1.5161	-35.7275
-0.0269	0.0269	0.9756	1.626	1.5161	-35.8649
-0.0273	0.0273	0.9751	1.626	1.5161	-35.6781
-0.0259	0.0273	0.9766	1.6205	1.5161	-35.6726
-0.0264	0.0264	0.9761	1.615	1.5161	-35.766
-0.0269	0.0273	0.9746	1.6095	1.5271	-35.6451
-0.0254	0.0273	0.9731	1.615	1.5326	-35.4309
-0.0254	0.0273	0.9746	1.615	1.5216	-35.387
-0.0244	0.0273	0.9746	1.615	1.5271	-35.4364
-0.0264	0.0283	0.9741	1.615	1.5216	-35.3595
-0.0254	0.0273	0.9766	1.615	1.5216	-35.3925
-0.0269	0.0273	0.9751	1.615	1.5326	-35.4144
-0.0259	0.0269	0.9766	1.615	1.5326	-35.5023
-0.0254	0.0278	0.9761	1.604	1.5271	-35.5188
-0.0259	0.0269	0.9736	1.6095	1.5326	-35.4529
-0.0254	0.0269	0.9751	1.5985	1.5326	-35.4803
-0.0244	0.0278	0.9731	1.593	1.5271	-35.3815
-0.0264	0.0264	0.9761	1.5985	1.5326	-35.387
-0.0249	0.0273	0.9746	1.5985	1.5271	-35.6067
-0.0249	0.0259	0.9751	1.5985	1.5216	-35.4803
-0.0244	0.0273	0.9727	1.604	1.5106	-35.5463
-0.0259	0.0269	0.9751	1.604	1.5106	-35.5133
-0.0254	0.0264	0.9766	1.6095	1.5106	-35.5133
-0.0249	0.0269	0.9751	1.6095	1.5051	-35.5847
-0.0259	0.0278	0.9736	1.604	1.5051	-35.5902
-0.0249	0.0269	0.9751	1.6095	1.5051	-35.6177
-0.0244	0.0269	0.9766	1.6095	1.5051	-35.6342
-0.0259	0.0269	0.9746	1.604	1.5051	-35.744
-0.0254	0.0264	0.9746	1.604	1.5051	-35.6836
-0.0234	0.0264	0.9761	1.5985	1.4996	-35.6012
-0.0244	0.0269	0.9731	1.5985	1.4996	-35.5243
-0.0234	0.0278	0.9761	1.5985	1.4941	-35.6506
-0.0249	0.0264	0.9746	1.604	1.4886	-35.6232
-0.0244	0.0259	0.9741	1.5985	1.4941	-35.4803
-0.0259	0.0278	0.9736	1.5985	1.4941	-35.4144
-0.0249	0.0269	0.9766	1.5985	1.5051	-35.4639
-0.0259	0.0254	0.9751	1.593	1.5051	-35.3979
-0.0254	0.0273	0.9751	1.5875	1.5161	-35.4913
-0.0269	0.0278	0.9756	1.5875	1.5216	-35.3979
-0.0269	0.0273	0.9761	1.5875	1.5271	-35.3101
-0.0259	0.0273	0.9746	1.5875	1.5326	-35.321
-0.0254	0.0273	0.9751	1.5875	1.5326	-35.4584
-0.0254	0.0273	0.9761	1.593	1.5326	-35.4309
-0.0254	0.0273	0.9746	1.5985	1.5271	-35.2551
-0.0249	0.0269	0.9756	1.5985	1.5326	-35.2551
-0.0254	0.0273	0.9751	1.5985	1.5326	-35.4913
-0.0254	0.0259	0.9741	1.5985	1.5271	-35.6726
-0.0254	0.0273	0.9756	1.593	1.5271	-35.6506
-0.0254	0.0264	0.9756	1.593	1.5216	-35.8923
-0.0254	0.0269	0.9761	1.5985	1.5216	-35.8154
-0.0264	0.0264	0.9756	1.593	1.5216	-35.7825
-0.0259	0.0269	0.9741	1.5875	1.5271	-35.6836
-0.0259	0.0273	0.9746	1.5985	1.5326	-35.6946
-0.0264	0.0259	0.9756	1.593	1.5326	-35.5847
-0.0264	0.0259	0.9756	1.582	1.5326	-35.6177
-0.0259	0.0278	0.9771	1.582	1.5381	-35.5682
-0.0254	0.0273	0.9746	1.582	1.5381	-35.744
-0.0264	0.0269	0.9746	1.582	1.5326	-35.799
-0.0259	0.0264	0.9731	1.582	1.5381	-35.9033
-0.0254	0.0259	0.9746	1.582	1.5381	-35.8868
