-0.0464	-0.0674	0.9722	-3.0872	2.7301	21.4178
-0.0469	-0.0503	0.9731	-2.9169	2.785	21.4343
-0.0449	-0.0518	0.9746	-3.0103	2.7246	21.4233
-0.0464	-0.0522	0.9731	-3.0432	2.7356	21.4233
-0.0479	-0.0527	0.9731	-3.0542	2.7466	21.4233
-0.0464	-0.0493	0.9746	-2.9498	2.807	21.4233
-0.0469	-0.0522	0.9731	-3.0542	2.7521	21.4178
-0.0479	-0.0532	0.9731	-3.0432	2.7795	21.4178
-0.0469	-0.0557	0.9741	-3.0762	2.6532	21.4124
-0.0449	-0.0522	0.9731	-3.0048	2.7246	21.4124
-0.0459	-0.0522	0.9741	-3.0048	2.7246	21.4124
-0.0464	-0.0518	0.9751	-3.0487	2.796	21.4124
-0.0459	-0.0527	0.9746	-3.0487	2.7466	21.4014
-0.0483	-0.0547	0.9756	-2.9553	2.5598	21.3959
-0.0444	-0.0513	0.9751	-3.0432	2.7411	21.3959
-0.041	-0.0552	0.9727	-2.9608	2.7521	21.3904
-0.0444	-0.0522	0.9756	-3.0487	2.7576	21.3904
-0.0459	-0.0518	0.9736	-3.0542	2.7301	21.3904
-0.0454	-0.0518	0.9746	-3.0377	2.7356	21.3904
-0.0635	-0.0444	0.9717	-2.7356	3.0487	21.3574
-0.106	-0.0459	0.979	-2.8345	3.3124	21.1157
-0.0464	-0.0518	0.9751	-3.0103	2.7246	21.3739
-0.0425	-0.0552	0.9741	-3.0157	2.7795	21.3684
-0.0469	-0.042	0.9707	-3.0762	3.241	21.3464
-0.0454	-0.0518	0.9731	-3.0597	2.7301	21.3629
-0.0454	-0.0518	0.9731	-2.9993	2.7246	21.3629
-0.0537	-0.0537	0.9717	-3.0487	2.7686	21.3574
-0.0444	-0.0527	0.9756	-3.0542	2.7356	21.3574
-0.0469	-0.0518	0.9717	-3.0487	2.7466	21.3574
-0.0474	-0.0513	0.9717	-3.0542	2.7521	21.3519
-0.0488	-0.0527	0.9731	-3.0487	2.7686	21.3464
-0.0454	-0.0518	0.9746	-3.0048	2.7301	21.3354
-0.0469	-0.0513	0.9731	-3.0542	2.7411	21.3354
-0.0469	-0.0527	0.9731	-3.0542	2.8015	21.3354
-0.0425	-0.0498	0.9741	-2.9388	2.7631	21.33
-0.0469	-0.0527	0.9722	-3.0432	2.796	21.3245
-0.0464	-0.0508	0.9756	-3.0542	2.774	21.3135
-0.0469	-0.0522	0.9731	-3.0487	2.7356	21.308
-0.0444	-0.0518	0.9756	-3.0597	2.7301	21.3025
-0.0513	-0.0439	0.9756	-3.0927	2.9004	21.297
-0.0459	-0.0522	0.9731	-3.0542	2.7576	21.297
-0.0469	-0.0527	0.9731	-3.0542	2.7576	21.297
-0.0435	-0.0513	0.9736	-2.9388	2.7686	21.2915
-0.0449	-0.0522	0.9736	-3.0542	2.7301	21.2915
-0.0449	-0.0522	0.9736	-3.0597	2.7411	21.286
-0.0459	-0.0522	0.9741	-3.0103	2.7301	21.2805
-0.0464	-0.0522	0.9746	-3.0432	2.785	21.2805
-0.0415	-0.0474	0.9746	-2.8674	2.796	21.275
-0.0444	-0.0522	0.9746	-3.0487	2.7356	21.2695
-0.0459	-0.0508	0.9727	-3.0048	2.7301	21.2695
-0.0469	-0.0527	0.9751	-3.0487	2.7356	21.2695
-0.0459	-0.0532	0.9731	-3.0542	2.7356	21.264
-0.0464	-0.0527	0.9756	-3.0432	2.7356	21.264
-0.0488	-0.0522	0.9736	-3.0487	2.774	21.264
-0.0425	-0.0488	0.9731	-2.9553	2.7356	21.2585
-0.0391	-0.0503	0.9751	-2.9828	2.6532	21.2531
-0.0464	-0.0527	0.9741	-3.0542	2.7686	21.2531
-0.041	-0.0488	0.9751	-2.9443	2.7631	21.2476
-0.0459	-0.0522	0.9761	-3.0432	2.7356	21.2476
