-0.0532	-0.0474	0.9746	-0.1831	0.8545	-0.6104
-0.0576	-0.0596	0.9619	0.4272	-0.8545	-0.9766
-0.0527	-0.0469	0.9751	-0.2441	2.2583	-0.1831
-0.0454	-0.0498	0.9731	-0.061	1.0986	-0.7324
-0.0391	-0.041	0.9766	1.1597	0.7935	-5.6152
-0.063	-0.0391	0.9771	1.8311	5.6763	-16.2964
-0.0669	-0.042	0.9731	0.1831	2.0142	-2.9297
-0.061	-0.0581	0.9761	-1.2207	-0.061	12.0239
-0.0601	-0.0483	0.9736	-0.3662	0.4883	2.5024
-0.0474	-0.0557	0.9736	0.061	1.3428	-0.3052
-0.04	-0.061	0.9727	-0.2441	0.3662	0.9155
-0.0244	-0.0391	0.979	0.5493	3.6011	0.9155
-0.063	-0.0596	0.9771	0.7935	2.2583	-12.6343
-0.1045	-0.0581	0.9668	-1.4038	3.9063	11.1694
-0.061	-0.0513	0.9736	-1.1597	-1.5869	11.2305
-0.1021	-0.0679	0.9585	-2.1362	-18.9819	8.4839
-0.0483	-0.0425	0.9761	-0.7324	2.0752	1.3428
-0.1382	-0.0664	0.9731	-0.1831	-2.0752	3.2959
-0.0503	-0.0518	0.9741	0.8545	0.3052	-8.667
-0.0645	-0.0469	0.9707	-0.4883	-0.061	3.2349
-0.0356	-0.0483	0.9741	1.0986	0.3662	-9.6436
-0.0601	-0.0449	0.9741	-0.1221	0.6714	-0.3662
-0.0205	-0.0454	0.9819	-1.4038	-6.2866	9.3994
-0.0596	-0.0605	0.9702	-0.1221	-3.418	-0.2441
-0.0259	-0.0532	0.9741	-0.9766	-1.4648	15.9912
-0.0381	-0.0464	0.978	0.3052	0.5493	-2.0142
-0.0142	-0.0439	0.9761	2.0142	-0.3662	-17.4561
-0.0732	-0.022	0.9727	0.3662	2.5635	-0.3052
-0.1245	-0.0718	0.9517	-0.1831	-3.6011	-2.7466
-0.1406	-0.0078	0.9521	0	6.8359	-0.4883
-0.0605	-0.0576	0.9722	0.4272	0.4883	-4.1504
0.0117	-0.0342	0.9463	2.0752	10.0708	0.4272
-0.0464	-0.0532	0.9717	1.5869	1.4648	-11.2305
-0.0596	-0.0527	0.9756	-0.4883	1.0986	3.2959
-0.0122	-0.0522	0.9902	-0.1221	-6.958	1.2817
-0.082	-0.0537	0.9766	-0.6104	2.0752	0.4272
-0.1069	-0.0093	0.9712	0.061	-5.188	-0.061
-0.0356	-0.0557	0.9771	0.1221	0.6104	-1.6479
-0.0073	-0.0649	0.958	-0.061	2.1973	0.5493
-0.0669	-0.0288	0.981	0.061	3.9673	0.2441
-0.0327	-0.0493	0.9756	0.4272	2.3804	0
-0.1514	-0.0239	0.9692	-0.3662	5.7373	-1.2207
-0.0298	-0.0239	0.9771	-0.6104	0.3052	10.1929
-0.0605	-0.0552	0.9751	-0.2441	3.3569	1.1597
-0.0366	-0.0576	0.9751	1.6479	1.8921	-16.0522
-0.0532	-0.0576	0.9717	-0.6714	-0.3052	8.9722
-0.0454	-0.0483	0.9741	-0.3052	1.3428	3.7231
-0.1304	0.0103	0.9658	-0.4883	-5.0659	1.5259
-0.043	-0.0317	0.9741	2.3193	0.061	-21.3623
-0.0947	-0.0454	0.9912	0.061	9.9487	1.4648
-0.0718	-0.0488	0.9697	0.6104	0.1221	-7.3853
0.0112	-0.0684	0.9668	0	-1.0986	-0.1221
